CIK,Ticker,Series ID,Class ID
0001100663,IXC,S000004359,C000012089
0001100663,IXG,S000004370,C000012100
0001100663,IXJ,S000004372,C000012102
0001100663,IXN,S000004305,C000012035
0001100663,IXP,S000004373,C000012103
0001100663,IXUS,S000038931,C000119716
0001100663,IYC,S000004320,C000012050
0001100663,IYE,S000004321,C000012051
0001100663,IYF,S000004323,C000012053
0001100663,IYG,S000004322,C000012052
0001100663,IYH,S000004324,C000012054
0001100663,IYJ,S000004325,C000012055
0001100663,IYK,S000004431,C000012194
0001100663,IYLD,S000036830,C000112640
0001100663,IYM,S000004318,C000012048
0001100663,IYR,S000004328,C000012058
0001100663,IYT,S000004331,C000012061
0001100663,IYW,S000004329,C000012059
0001100663,IYY,S000004330,C000012060
0001100663,IYZ,S000004333,C000012063
0001100663,JPXN,S000004337,C000012067
0001100663,JXI,S000008883,C000024197
0001100663,KSA,S000047939,C000150700
0001100663,KWT,S000068137,C000218229
0001100663,KXI,S000008881,C000024195
0001100663,LDEM,S000067838,C000217590
0001100663,LQD,S000004361,C000012091
0001100663,LQDB,S000071770,C000227271
0001100663,LQDW,S000076781,C000236816
0001100663,LRGF,S000048623,C000153271
0001100663,MBB,S000013702,C000037544
0001100663,MCHI,S000031717,C000098688
0001100663,MIDF,S000065416,C000211556
0001100663,MTUM,S000040316,C000125223
0001100663,MUB,S000018861,C000052220
0001100663,MXI,S000008884,C000024198
0001100663,NYF,S000019342,C000053740
0001100663,OEF,S000004306,C000012036
0001100663,PABU,S000074757,C000232922
0001100663,PFF,S000013499,C000036528
0001100663,QAT,S000045074,C000140043
0001100663,QLTA,S000035916,C000110081
0001100663,QUAL,S000041444,C000128677
0001100663,REET,S000045649,C000141932
0001100663,REM,S000015626,C000042587
0001100663,REZ,S000015623,C000042584
0001100663,RXI,S000008880,C000024194
0001100663,SCZ,S000019124,C000052896
0001100663,SDG,S000053601,C000168438
0001100663,SGOV,S000068768,C000219740
0001100663,SHV,S000013694,C000037536
0001100663,SHY,S000004357,C000012087
0001100663,SHYG,S000042353,C000131291
0001100663,SIZE,S000040204,C000124960
0001100663,SLQD,S000042354,C000131292
0001100663,SMIN,S000034700,C000106876
0001100663,SMLF,S000048624,C000153272
0001100663,SMMD,S000057567,C000183467
0001100663,SMMV,S000054723,C000171896
0001100663,SOXX,S000004354,C000012084
0001100663,STIP,S000030481,C000093655
0001100663,STLC,S000068072,C000218114
0001100663,STLG,S000066849,C000215209
0001100663,STLV,S000066851,C000215211
0001100663,STMB,S000068074,C000218116
0001100663,STSB,S000068082,C000218124
0001100663,SUB,S000023507,C000069126
0001100663,SUSA,S000004436,C000012199
0001100663,SUSB,S000058036,C000189864
0001100663,SUSC,S000058037,C000189865
0001100663,SUSL,S000065418,C000211558
0001100663,SVAL,S000069740,C000222498
0001100663,TCHI,S000074555,C000232534
0001100663,TECB,S000067234,C000216288
0001100663,TFLO,S000044143,C000137225
0001100663,TIP,S000004363,C000012093
0001100663,TLH,S000013696,C000037538
0001100663,TLT,S000004360,C000012090
0001100663,TLTW,S000076777,C000236812
0001100663,TOK,S000019898,C000055846
0001100663,UAE,S000045075,C000140044
0001100663,USBF,S000073477,C000230412
0001100663,USHY,S000059297,C000194633
0001100663,USIG,S000013699,C000037541
0001100663,USMV,S000031838,C000099141
0001100663,USRT,S000015627,C000042588
0001100663,USXF,S000068775,C000219749
0001100663,VLUE,S000040205,C000124961
0001100663,WOOD,S000022500,C000065076
0001100663,WPS,S000017779,C000049096
0001100663,XJH,S000069533,C000221871
0001100663,XJR,S000069536,C000221874
0001100663,XT,S000048311,C000152570
0001100663,XVV,S000069532,C000221870
0001103243,AFQSX,S000066397,C000214257
0001103243,BRTNX,S000030100,C000092443
0001103243,CASTX,S000029372,C000090234
0001103243,CFNDX,S000062392,C000202401
0001103243,CRDBX,S000068707,C000219677
0001103243,CRMVX,S000068708,C000219678
0001103243,CRTBX,S000068710,C000219680
0001103243,CRTOX,S000068709,C000219679
0001103243,CWCFX,S000035172,C000108201
0001103243,ENSBX,S000051373,C000161949
0001103243,MOATX,S000029372,C000090233
0001103243,TANDX,S000065065,C000210708
0001103243,TFCGX,S000055970,C000176264
0001103243,WIREX,S000004816,C000013035
0001104631,PAJAX,S000051243,C000161579
0001104631,PAJCX,S000051243,C000161580
0001104631,PAJQX,S000051243,C000161581
0001104631,PAJZX,S000051243,C000161582
0001104631,PGAEX,S000070253,C000223432
0001104631,PGAFX,S000070253,C000223431
0001104631,PGAGX,S000070253,C000223433
0001104631,PGAHX,S000070253,C000223434
0001104631,PRVRX,S000004753,C000153486
0001104631,PSGQX,S000004751,C000113086
0001104631,PUCAX,S000050053,C000158016
0001104631,PUCCX,S000050053,C000158017
0001104631,PUCQX,S000050053,C000183669
0001104631,PUCZX,S000050053,C000158018
0001104631,PUDAX,S000030542,C000094729
0001104631,PUDCX,S000030542,C000094731
0001104631,PUDQX,S000030542,C000151012
0001104631,PUDZX,S000030542,C000094732
0001104631,SPFAX,S000004751,C000012929
0001104631,SPFCX,S000004751,C000012931
0001104631,SPFZX,S000004751,C000012932
0001104631,SUVAX,S000004753,C000012937
0001104631,SUVCX,S000004753,C000012939
0001104631,SUVQX,S000004753,C000183668
0001104631,SUVZX,S000004753,C000012940
0001105076,ACFIX,S000039281,C000120978
0001105076,AEDFX,S000030113,C000092484
0001105076,AEDNX,S000030113,C000092485
0001105076,AGCAX,S000039281,C000127230
0001105076,AGEAX,S000030113,C000127229
0001105076,ARBCX,S000006440,C000115401
0001105076,ARBFX,S000006440,C000017637
0001105076,ARBNX,S000006440,C000017638
0001105076,ARCFX,S000039281,C000120977
0001105076,ARGAX,S000006440,C000127228
0001105076,ATQIX,S000047725,C000149946
0001105446,CDHAX,S000051237,C000161548
0001105446,CDHIX,S000051237,C000161551
0001105446,CDHRX,S000051237,C000211122
0001105446,CFJAX,S000049169,C000154985
0001105446,CFJIX,S000049169,C000154987
0001105446,CGJAX,S000049168,C000154981
0001105446,CGJIX,S000049168,C000154983
0001105446,CISIX,S000005145,C000014083
0001105446,CLGRX,S000049168,C000235281
0001105446,CLVRX,S000049169,C000235282
0001105446,CMCRX,S000051236,C000235283
0001105446,CMJAX,S000051236,C000161544
0001105446,CMJIX,S000051236,C000161547
0001105446,CSXAX,S000005145,C000014080
0001105446,CSXCX,S000005145,C000014082
0001105446,CSXRX,S000005145,C000195939
0001105877,IMANX,S000005190,C000014168
0001107414,BUYXX,S000010701,C000231443
0001107414,BVYXX,S000019118,C000231448
0001107414,CAHXX,S000010701,C000231444
0001107414,CAJXX,S000019118,C000231447
0001107414,CLFXX,S000065954,C000231449
0001107414,CSJXX,S000019117,C000231445
0001107414,ELFXX,S000065954,C000213014
0001107414,ELGXX,S000065954,C000213013
0001107414,ELRXX,S000065954,C000213012
0001107414,ENVXX,S000065954,C000213011
0001107414,ESBXX,S000065954,C000213010
0001107414,GVMXX,S000010701,C000052883
0001107414,GVSXX,S000010701,C000069459
0001107414,GVVXX,S000010701,C000052884
0001107414,LRSXX,S000010700,C000069458
0001107414,OPEXX,S000065954,C000231966
0001107414,OPGXX,S000010701,C000231963
0001107414,OPIXX,S000010700,C000231962
0001107414,OPRXX,S000019117,C000231964
0001107414,OPTXX,S000019118,C000231965
0001107414,SAEXX,S000019118,C000143784
0001107414,SAHXX,S000010701,C000143775
0001107414,SAJXX,S000019118,C000143783
0001107414,SALXX,S000010701,C000143776
0001107414,SAMXX,S000010701,C000145476
0001107414,SBFYX,S000074810,C000233021
0001107414,SCSLX,S000065844,C000212726
0001107414,SIVSX,S000049202,C000155154
0001107414,SSADX,S000046035,C000232294
0001107414,SSAFX,S000046031,C000143852
0001107414,SSAHX,S000046036,C000232295
0001107414,SSAJX,S000046037,C000232296
0001107414,SSAKX,S000046039,C000232298
0001107414,SSAOX,S000046040,C000232299
0001107414,SSAQX,S000071466,C000226667
0001107414,SSASX,S000071465,C000226666
0001107414,SSAUX,S000046023,C000232290
0001107414,SSAWX,S000046024,C000232291
0001107414,SSAYX,S000046025,C000232292
0001107414,SSAZX,S000046038,C000232297
0001107414,SSBNX,S000046035,C000143864
0001107414,SSBOX,S000046035,C000143865
0001107414,SSBRX,S000046036,C000143868
0001107414,SSBSX,S000046036,C000143869
0001107414,SSBWX,S000046037,C000143872
0001107414,SSBYX,S000046037,C000143873
0001107414,SSCJX,S000046038,C000143876
0001107414,SSCKX,S000046038,C000143877
0001107414,SSCNX,S000046039,C000143880
0001107414,SSCQX,S000046039,C000143881
0001107414,SSDDX,S000046040,C000143884
0001107414,SSDEX,S000046040,C000143885
0001107414,SSDJX,S000046023,C000143828
0001107414,SSDLX,S000046023,C000143829
0001107414,SSDOX,S000046024,C000143832
0001107414,SSDQX,S000046024,C000143833
0001107414,SSDWX,S000046025,C000143836
0001107414,SSDYX,S000046025,C000143837
0001107414,SSEYX,S000046029,C000143850
0001107414,SSFCX,S000010699,C000136668
0001107414,SSFDX,S000010699,C000136670
0001107414,SSFEX,S000010699,C000136669
0001107414,SSFJX,S000067360,C000216582
0001107414,SSFKX,S000067360,C000216583
0001107414,SSFNX,S000046033,C000143856
0001107414,SSFOX,S000046033,C000143857
0001107414,SSFPX,S000067360,C000232300
0001107414,SSFQX,S000046033,C000232293
0001107414,SSFRX,S000010695,C000029583
0001107414,SSGGX,S000046026,C000143838
0001107414,SSGHX,S000044030,C000136662
0001107414,SSGJX,S000044030,C000136664
0001107414,SSGKX,S000046026,C000143841
0001107414,SSGLX,S000044030,C000136663
0001107414,SSGMX,S000046026,C000143840
0001107414,SSGVX,S000046032,C000143853
0001107414,SSHEX,S000049192,C000155085
0001107414,SSHNX,S000049192,C000155087
0001107414,SSHQX,S000049192,C000155088
0001107414,SSHXX,S000010700,C000143773
0001107414,SSIHX,S000049193,C000155089
0001107414,SSIKX,S000049193,C000155091
0001107414,SSIWX,S000049193,C000155092
0001107414,SSIXX,S000010700,C000052881
0001107414,SSJEX,S000050542,C000159452
0001107414,SSJXX,S000019117,C000143781
0001107414,SSKEX,S000050542,C000159454
0001107414,SSKXX,S000019117,C000143780
0001107414,SSLEX,S000050542,C000159453
0001107414,SSMHX,S000050332,C000158904
0001107414,SSMJX,S000050331,C000158901
0001107414,SSMKX,S000050331,C000158903
0001107414,SSMLX,S000050331,C000158902
0001107414,SSNXX,S000019117,C000143782
0001107414,SSOXX,S000010701,C000146109
0001107414,SSQXX,S000019118,C000143785
0001107414,SSSVX,S000010695,C000136665
0001107414,SSSWX,S000010695,C000136667
0001107414,SSSYX,S000010695,C000136666
0001107414,SSUEX,S000050542,C000159451
0001107414,SSVXX,S000010700,C000052882
0001107414,SSYXX,S000010700,C000143774
0001107414,SSZXX,S000010700,C000145475
0001107414,STBIX,S000010695,C000029582
0001107414,STFAX,S000010695,C000029581
0001107414,TAQXX,S000058519,C000192374
0001107414,TILXX,S000010700,C000172253
0001107414,TPIXX,S000019118,C000052880
0001107414,TPLXX,S000019118,C000172254
0001107414,TPSXX,S000019118,C000069462
0001107414,TPVXX,S000019118,C000052879
0001107414,TRIXX,S000019117,C000052877
0001107414,TRVXX,S000019117,C000052878
0001107414,TYSXX,S000019117,C000069461
0001107414,VTDXX,S000010700,C000230477
0001107414,VTEXX,S000065954,C000230481
0001107414,VTGXX,S000010701,C000230478
0001107414,VTLXX,S000019118,C000230480
0001107414,VTTXX,S000019117,C000230479
0001109441,XFFLX,S000007441,C000020415
0001109957,CEMDX,S000038162,C000117698
0001109957,CEMFX,S000038162,C000117697
0001109957,CEMGX,S000038162,C000117696
0001109957,CHDEX,S000006835,C000018478
0001109957,CHDPX,S000006835,C000076266
0001109957,CHDRX,S000006835,C000076265
0001109957,CHDVX,S000006835,C000018480
0001109957,CHVCX,S000006835,C000018479
0001109957,CIHCX,S000006836,C000018482
0001109957,CIHDX,S000006836,C000018481
0001109957,CIHIX,S000006836,C000018483
0001109957,CIHPX,S000006836,C000076268
0001109957,CIHRX,S000006836,C000076267
0001109957,CUSCX,S000026472,C000079421
0001109957,CUSIX,S000026472,C000079420
0001109957,CUSRX,S000026472,C000079419
0001109957,CUSSX,S000026472,C000079422
0001109957,CUSTX,S000026472,C000079423
0001109957,CVLEX,S000038163,C000117701
0001109957,CVLFX,S000038163,C000117699
0001109957,CVLVX,S000038163,C000117700
0001109957,ENHCX,S000051935,C000163394
0001109957,ENHNX,S000051935,C000163395
0001109957,ENHRX,S000051935,C000163396
0001110502,HSAFX,S000065870,C000212809
0001110502,HSGFX,S000001544,C000004198
0001110502,HSIEX,S000026486,C000079449
0001110502,HSTRX,S000001545,C000004199
0001111178,DLDCX,S000001720,C000004625
0001111178,DLDRX,S000001720,C000004626
0001111178,DLDYX,S000001720,C000162241
0001111178,DNLAX,S000001720,C000004623
0001111565,BMIAX,S000000369,C000170067
0001111565,BMIIX,S000000369,C000170069
0001111565,BMISX,S000000369,C000170068
0001111565,BMIYX,S000000369,C000170066
0001111565,BYMIX,S000035959,C000110248
0001111565,BYMMX,S000035959,C000110247
0001111565,MEMKX,S000000373,C000000963
0001111565,MFOIX,S000026659,C000080024
0001111565,MFOMX,S000026659,C000080023
0001111565,MIBDX,S000000375,C000000968
0001111565,MIBLX,S000000374,C000000966
0001111565,MIEGX,S000000373,C000000964
0001111565,MIIDX,S000000376,C000000970
0001111565,MIINX,S000000372,C000000962
0001111565,MIISX,S000000369,C000000955
0001111565,MIMSX,S000000370,C000000957
0001111565,MINMX,S000000364,C000000944
0001111565,MINSX,S000000366,C000000949
0001111565,MIPAX,S000000367,C000000951
0001111565,MISCX,S000000371,C000000960
0001111565,MISTX,S000000368,C000000953
0001111565,MLIIX,S000035086,C000107936
0001111565,MLIMX,S000035086,C000107935
0001111565,MLMXX,S000000363,C000000941
0001111565,MLOXX,S000000363,C000000942
0001111565,MMBIX,S000000362,C000000939
0001111565,MMBMX,S000000362,C000000938
0001111565,MMCIX,S000026660,C000080026
0001111565,MMCMX,S000026660,C000080025
0001111565,MNTXX,S000000365,C000000947
0001111565,MNYIX,S000021515,C000061524
0001111565,MNYMX,S000021515,C000061523
0001111565,MOMXX,S000000365,C000000946
0001111565,MOTIX,S000023621,C000069514
0001111565,MOTMX,S000023621,C000069513
0001111565,MPBFX,S000000375,C000000967
0001111565,MPBLX,S000000374,C000000965
0001111565,MPIBX,S000000376,C000000969
0001111565,MPISX,S000000369,C000000954
0001111565,MPITX,S000000372,C000000961
0001111565,MPMCX,S000000370,C000000956
0001111565,MPNIX,S000000364,C000000943
0001111565,MPPIX,S000000367,C000000950
0001111565,MPSSX,S000000371,C000000959
0001111565,MPSTX,S000000366,C000000948
0001111565,MPSUX,S000000368,C000000952
0001111565,MTSIX,S000029431,C000090381
0001111565,MTSMX,S000029431,C000090380
0001112996,ACEIX,S000027808,C000084366
0001112996,ACEKX,S000027808,C000084370
0001112996,ACERX,S000027808,C000084368
0001112996,ACESX,S000027808,C000084371
0001112996,ACETX,S000027808,C000084369
0001112996,ACGIX,S000027810,C000084376
0001112996,ACGKX,S000027810,C000084378
0001112996,ACGLX,S000027810,C000084381
0001112996,ACGMX,S000027810,C000084379
0001112996,ACGQX,S000027810,C000084380
0001112996,ACPSX,S000025657,C000076854
0001112996,AFRAX,S000011801,C000032264
0001112996,AFRCX,S000011801,C000032266
0001112996,AFRFX,S000011801,C000120775
0001112996,AFRIX,S000011801,C000032268
0001112996,AFRRX,S000011801,C000032267
0001112996,AFRYX,S000011801,C000071348
0001112996,ASRAX,S000014560,C000039690
0001112996,ASRCX,S000014560,C000039692
0001112996,ASRFX,S000014560,C000120776
0001112996,ASRIX,S000014560,C000039693
0001112996,ASRYX,S000014560,C000071349
0001112996,CPBFX,S000025657,C000120777
0001112996,CPBRX,S000025657,C000076857
0001112996,CPBYX,S000025657,C000076858
0001112996,CPCFX,S000025657,C000076856
0001112996,CPIIX,S000025657,C000076859
0001112996,GIFFX,S000027810,C000120779
0001112996,IEIFX,S000027808,C000120778
0001112996,SCAUX,S000008063,C000021879
0001112996,SCAYX,S000008063,C000071346
0001112996,SCCUX,S000008063,C000021881
0001112996,SCIUX,S000008063,C000021883
0001112996,SCNUX,S000008063,C000057286
0001112996,SCRUX,S000008063,C000021882
0001112996,SPIAX,S000027821,C000084420
0001112996,SPICX,S000027821,C000084422
0001112996,SPIDX,S000027821,C000084423
0001112996,VADAX,S000027817,C000084406
0001112996,VADCX,S000027817,C000084404
0001112996,VADDX,S000027817,C000084405
0001112996,VADFX,S000027817,C000120780
0001112996,VADRX,S000027817,C000084407
0001112996,VAFAX,S000027822,C000084424
0001112996,VAFCX,S000027822,C000084426
0001112996,VAFFX,S000027822,C000120781
0001112996,VAFIX,S000027822,C000084427
0001112996,VAFNX,S000027822,C000095845
0001112996,VAFRX,S000027822,C000095844
0001116626,PGTIX,S000002085,C000177214
0001116626,PRGTX,S000002085,C000005451
0001120543,BAABX,S000068491,C000219045
0001120543,BAADX,S000068491,C000219046
0001120543,BASKX,S000052788,C000186043
0001120543,BCAKX,S000067236,C000216291
0001120543,BCANX,S000067236,C000216290
0001120543,BGADX,S000046079,C000144094
0001120543,BGAEX,S000026149,C000078433
0001120543,BGAKX,S000026149,C000186034
0001120543,BGALX,S000026149,C000078430
0001120543,BGASX,S000026149,C000186035
0001120543,BGATX,S000026149,C000078432
0001120543,BGAVX,S000026149,C000116269
0001120543,BGBIX,S000061764,C000200020
0001120543,BGBKX,S000061764,C000200019
0001120543,BGCBX,S000072288,C000228388
0001120543,BGCDX,S000072288,C000228389
0001120543,BGCJX,S000026148,C000078428
0001120543,BGCLX,S000026148,C000078429
0001120543,BGCSX,S000026148,C000186032
0001120543,BGCVX,S000026148,C000116268
0001120543,BGCWX,S000026148,C000078427
0001120543,BGEDX,S000006833,C000018472
0001120543,BGEFX,S000012764,C000078439
0001120543,BGEGX,S000006833,C000186026
0001120543,BGEHX,S000006833,C000018471
0001120543,BGEKX,S000012764,C000186031
0001120543,BGELX,S000006833,C000157005
0001120543,BGEPX,S000006833,C000157006
0001120543,BGESX,S000012764,C000186030
0001120543,BGETX,S000012764,C000034448
0001120543,BGEUX,S000012764,C000034449
0001120543,BGEVX,S000012764,C000116267
0001120543,BGEWX,S000074798,C000233008
0001120543,BGEZX,S000074798,C000233007
0001120543,BGGKX,S000026150,C000186037
0001120543,BGGSX,S000026150,C000186036
0001120543,BGHBX,S000074799,C000233010
0001120543,BGHDX,S000074799,C000233009
0001120543,BGICF2,S000038499,C000118798
0001120543,BGICF3,S000038499,C000118799
0001120543,BGICF5,S000038499,C000118801
0001120543,BGIFX,S000012763,C000034446
0001120543,BGIKX,S000012763,C000186029
0001120543,BGITX,S000012763,C000034445
0001120543,BGIUX,S000012763,C000078438
0001120543,BGIVX,S000012763,C000116266
0001120543,BGKEX,S000006833,C000186027
0001120543,BGLFX,S000046079,C000144093
0001120543,BGLKX,S000046079,C000186041
0001120543,BGLOX,S000046079,C000144092
0001120543,BGLTX,S000046079,C000144091
0001120543,BGPFX,S000042130,C000130830
0001120543,BGPKX,S000042130,C000186039
0001120543,BGPTX,S000042130,C000130829
0001120543,BGPVX,S000042130,C000130832
0001120543,BGPWX,S000042130,C000130831
0001120543,BGSKX,S000059106,C000193785
0001120543,BGSSX,S000059106,C000193784
0001120543,BGUIX,S000071647,C000227062
0001120543,BGUKX,S000071647,C000227063
0001120543,BICIX,S000063922,C000206905
0001120543,BICKX,S000063922,C000206904
0001120543,BINSX,S000012763,C000186028
0001120543,BKGCX,S000026148,C000186033
0001120543,BPEKX,S000059108,C000193789
0001120543,BPESX,S000059108,C000193788
0001120543,BSASX,S000052788,C000186042
0001120543,BSGLX,S000046079,C000186040
0001120543,BSGPX,S000042130,C000186038
0001120543,BTLKX,S000059107,C000193787
0001120543,BTLSX,S000059107,C000193786
0001120924,PBDIX,S000002166,C000005563
0001120924,TSBLX,S000002166,C000222343
0001120924,TSBZX,S000002166,C000222342
0001120925,PIEQX,S000002099,C000005467
0001120925,TLIEX,S000002099,C000224348
0001121624,CAEIX,S000017171,C000047596
0001121624,CALRX,S000008714,C000211123
0001121624,CBGRX,S000042600,C000211124
0001121624,CCVAX,S000008714,C000023745
0001121624,CFWAX,S000024182,C000070983
0001121624,CFWCX,S000024182,C000070984
0001121624,CFWIX,S000024182,C000139783
0001121624,CGACX,S000017171,C000047595
0001121624,CGAEX,S000017171,C000047593
0001121624,CGAFX,S000042600,C000131729
0001121624,CGBIX,S000042600,C000131731
0001121624,CSCCX,S000008714,C000023746
0001121624,CSVIX,S000008714,C000023747
0001123460,NCBDX,S000011073,C000030519
0001123460,NCEGX,S000011072,C000030518
0001124155,AIPTX,S000006680,C000018206
0001124155,APTIX,S000006680,C000018205
0001124459,FCAPX,S000007443,C000128790
0001124459,FCSMX,S000007443,C000071208
0001124459,FEMDX,S000012347,C000033574
0001124459,FILRX,S000022425,C000128792
0001124459,FINAX,S000007443,C000071207
0001124459,FISDX,S000007443,C000071209
0001124459,FKSCX,S000007443,C000020417
0001124459,FNGAX,S000022425,C000064524
0001124459,FNGDX,S000022425,C000067641
0001124459,FNGRX,S000022425,C000067642
0001124459,FNGZX,S000022425,C000067643
0001129870,ABASX,S000010412,C000028755
0001129870,ABBSX,S000010412,C000028756
0001129870,ABCSX,S000010412,C000028757
0001129870,ABIAX,S000010413,C000028762
0001129870,ABIBX,S000010413,C000028763
0001129870,ABICX,S000010413,C000028764
0001129870,ABIYX,S000010413,C000028765
0001129870,ABSIX,S000010412,C000028761
0001129870,ABSKX,S000010412,C000028760
0001129870,ABSRX,S000010412,C000028759
0001129870,ABSZX,S000010412,C000135456
0001129870,ABVAX,S000010411,C000028748
0001129870,ABVBX,S000010411,C000028749
0001129870,ABVCX,S000010411,C000028750
0001129870,ABVIX,S000010411,C000028754
0001129870,ABVKX,S000010411,C000028753
0001129870,ABVRX,S000010411,C000028752
0001129870,ABVYX,S000010411,C000028751
0001129870,ABYSX,S000010412,C000028758
0001129870,AIVIX,S000010413,C000028768
0001129870,AIVKX,S000010413,C000028767
0001129870,AIVRX,S000010413,C000028766
0001131013,GAGYX,S000001164,C000169231
0001131013,GBAYX,S000001162,C000169229
0001131013,GCAYX,S000001153,C000169228
0001131013,GCOZX,S000001163,C000003114
0001131013,GDMYX,S000033730,C000104139
0001131013,GDMZX,S000033730,C000104140
0001131013,GEDYX,S000001156,C000003087
0001131013,GEDZX,S000001156,C000003088
0001131013,GEIYX,S000077390,C000237794
0001131013,GEIZX,S000077390,C000237793
0001131013,GEMYX,S000041653,C000129313
0001131013,GEMZX,S000041653,C000129314
0001131013,GEQYX,S000001157,C000003091
0001131013,GEQZX,S000001157,C000003092
0001131013,GFIZX,S000001153,C000003076
0001131013,GFSYX,S000057426,C000183274
0001131013,GFSZX,S000057426,C000183275
0001131013,GGBEX,S000014481,C000158246
0001131013,GGBFX,S000014481,C000039452
0001131013,GGBZX,S000001164,C000003117
0001131013,GGEYX,S000001159,C000003099
0001131013,GGEZX,S000001159,C000003100
0001131013,GGIIX,S000070882,C000225138
0001131013,GGIYX,S000070882,C000225139
0001131013,GGIZX,S000001162,C000003111
0001131013,GGRYX,S000001163,C000169230
0001131013,GIEYX,S000001161,C000003107
0001131013,GIEZX,S000001161,C000003108
0001131013,GIIYX,S000049460,C000156358
0001131013,GIIZX,S000049460,C000236040
0001131013,GLDYX,S000001154,C000003079
0001131013,GLDZX,S000001154,C000003080
0001131013,GMDYX,S000001155,C000003083
0001131013,GMDZX,S000001155,C000003084
0001131013,GMFZX,S000014480,C000039449
0001131013,GMGYX,S000035302,C000185898
0001131013,GMGZX,S000035302,C000108559
0001131013,GMHYX,S000014479,C000185896
0001131013,GMHZX,S000014479,C000039446
0001131013,GMTYX,S000014477,C000185894
0001131013,GMTZX,S000014477,C000039440
0001131013,GMWYX,S000014478,C000185895
0001131013,GMWZX,S000014478,C000039443
0001131013,GMYXX,S000001169,C000003124
0001131013,GMYYX,S000014480,C000185897
0001131013,GMZXX,S000001169,C000003125
0001131013,GREYX,S000014482,C000158247
0001131013,GREZX,S000014482,C000039453
0001131013,GSCYX,S000001160,C000003103
0001131013,GSCZX,S000001160,C000003104
0001131013,GVEYX,S000001158,C000003095
0001131013,GVEZX,S000001158,C000003096
0001131013,GVIYX,S000077389,C000237792
0001131013,GVIZX,S000077389,C000237791
0001131042,GICFX,S000006189,C000096251
0001131042,GILGX,S000006182,C000096246
0001131042,GILVX,S000006183,C000096247
0001131042,GISMX,S000006185,C000096248
0001131042,GIWEX,S000006186,C000096249
0001131042,GMCOX,S000006189,C000017037
0001131042,GMLGX,S000006182,C000017030
0001131042,GMLVX,S000006183,C000017031
0001131042,GMSMX,S000006185,C000017033
0001131042,GMWEX,S000006186,C000017034
0001135300,BIIGX,S000022454,C000214595
0001135300,BUFBX,S000022450,C000064611
0001135300,BUFDX,S000039149,C000120435
0001135300,BUFEX,S000022452,C000064613
0001135300,BUFGX,S000022454,C000064615
0001135300,BUFHX,S000022451,C000064612
0001135300,BUFIX,S000019058,C000052696
0001135300,BUFMX,S000006556,C000017895
0001135300,BUFOX,S000006555,C000017894
0001135300,BUFSX,S000022453,C000064614
0001135300,BUFTX,S000006557,C000017896
0001135300,BUIBX,S000022450,C000214591
0001135300,BUIDX,S000039149,C000214596
0001135300,BUIEX,S000022452,C000214593
0001135300,BUIHX,S000022451,C000214592
0001135300,BUIIX,S000019058,C000214590
0001135300,BUIMX,S000006556,C000214588
0001135300,BUIOX,S000006555,C000214587
0001135300,BUISX,S000022453,C000214594
0001135300,BUITX,S000006557,C000214589
0001137360,AFK,S000022901,C000066393
0001137360,ANGL,S000036772,C000112461
0001137360,BBH,S000034406,C000105864
0001137360,BIZD,S000033466,C000102898
0001137360,BJK,S000020425,C000057274
0001137360,BRF,S000025533,C000076451
0001137360,BUZZ,S000071092,C000225680
0001137360,CBON,S000046742,C000146000
0001137360,CLOI,S000076455,C000236336
0001137360,CNXT,S000044444,C000138289
0001137360,CRAK,S000050231,C000158570
0001137360,DAM,S000075328,C000234267
0001137360,DAPP,S000071425,C000226517
0001137360,DGIN,S000074784,C000232971
0001137360,DURA,S000062396,C000202548
0001137360,EGPT,S000024936,C000074143
0001137360,EINC,S000051241,C000161562
0001137360,EMLC,S000028941,C000088891
0001137360,ESPO,S000062930,C000203937
0001137360,EVX,S000013722,C000037683
0001137360,FLTR,S000028942,C000088892
0001137360,FRAK,S000034990,C000107598
0001137360,GDX,S000009191,C000024980
0001137360,GDXJ,S000026955,C000081187
0001137360,GLCN,S000025865,C000077335
0001137360,GLIN,S000027314,C000082390
0001137360,GMET,S000073995,C000231316
0001137360,GRNB,S000056168,C000176891
0001137360,HAP,S000022364,C000064328
0001137360,HYD,S000019193,C000053010
0001137360,HYEM,S000036768,C000112445
0001137360,IDX,S000024065,C000070695
0001137360,IHY,S000033465,C000102897
0001137360,INC,S000076160,C000235633
0001137360,ISRA,S000041167,C000127738
0001137360,ITM,S000019190,C000053007
0001137360,LFEQ,S000054127,C000170115
0001137360,MAAX,S000062990,C000204418
0001137360,MBBB,S000069557,C000221911
0001137360,MIG,S000069556,C000221910
0001137360,MLN,S000019191,C000053008
0001137360,MOAT,S000036713,C000112255
0001137360,MOO,S000018474,C000051120
0001137360,MORT,S000033325,C000102386
0001137360,MOTE,S000073621,C000230655
0001137360,MOTG,S000063090,C000204594
0001137360,MOTI,S000049283,C000155517
0001137360,MUN,S000076444,C000236325
0001137360,NLR,S000018475,C000051121
0001137360,OIH,S000034408,C000105866
0001137360,PFXF,S000037179,C000114511
0001137360,PIT,S000075715,C000234997
0001137360,PPH,S000034409,C000105867
0001137360,RAAX,S000059742,C000195523
0001137360,REMX,S000030045,C000092114
0001137360,RNEW,S000077216,C000237442
0001137360,RSX,S000016885,C000047032
0001137360,RSXJ,S000031766,C000098930
